File,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
wikipedia,2020-08-25,17479482,17300665,18074181,18307474,17579220,16562373,16548842,17437821,18233587,18691970,18991960,19832185,21673720,23676824,25200542,25801630,25183441,24440977,24232060,24773409,25924900,25373173,22569799,19316627
wikipedia,2020-08-26,17281000,17104674,18090240,18430326,17829185,16784743,16665928,17564647,18366107,18670449,19004521,19983764,21746842,23536765,24965526,25019935,24316043,23712650,23686195,24258479,25160924,24905170,22274605,19039352
wikipedia,2020-08-27,17038834,17204744,18098217,18422854,17631917,16771101,16728034,17726249,18312193,18400135,18588343,19564209,21240668,23240144,24609865,24901847,24409934,23822404,23599013,24061299,25312700,25093655,22351591,19149017
wikipedia,2020-08-28,17054915,16918571,17900057,18307652,17307809,16457838,16674094,17639493,18150679,18538407,18769875,19585789,21099289,22952212,24340506,24925246,24520839,23979077,23568955,23877914,24644993,24498208,22437795,19510290
wikipedia,2020-08-29,17172994,16605482,17058653,20729729,19168670,17560091,17163603,17689338,18289804,18701414,18946877,19535139,21088263,22828737,23975159,25103200,25120792,24963138,24680926,24955013,26157866,26202957,24075652,21061269
wikipedia,2020-08-30,18574985,17756126,17949712,18209716,17703430,16954818,16730323,17338746,18335360,19175659,20112366,20764752,22435108,23927273,25414682,26252977,26185297,25740092,25710499,26267934,27139437,26795372,24098508,20645268
wikipedia,2020-08-31,18403398,18242786,18780866,19076405,18388850,17186920,16900120,17500497,18333705,18726494,19208643,20221232,21892222,24077442,25503618,25780293,24928672,24258854,24101481,24706971,26058316,25344130,22564131,19186510
wikipedia,2020-09-01,17134452,17058972,17613844,17726212,17394382,16521435,16352182,17143626,17756111,18064178,18534460,19599953,21214728,22920356,24338644,24842393,24190532,23541305,23343575,23819648,25211505,24466875,21870909,18569436
wikipedia,2020-09-02,16667826,16718694,17467682,17761786,17546850,16797395,16671372,17599441,18213904,18521659,18774803,19463389,21221546,23300513,24735295,25448684,24663988,24056336,23971417,24434993,25378811,24646994,22058213,18699256
wikipedia,2020-09-03,16677661,16910894,17429577,17836894,17551310,16816070,16871235,17733089,18281783,18459079,18758340,19555248,21516584,23194417,24458134,24910133,24350060,23864490,23804362,24480455,25629165,24518108,21399029,18292959
wikipedia,2020-09-04,16340275,16307988,17044913,17413181,17063706,16252069,16417843,17358087,17842099,18053430,18274769,19268432,20405769,22203862,23336805,23912576,23410420,22799153,22569919,23089375,23888671,23459922,21268932,18306728
wikipedia,2020-09-05,16338758,15926163,16444513,16531713,16186178,15601463,15539243,16110553,16718189,17118550,17663348,18403657,19855609,21522519,22590368,23594387,23440304,23383832,23503101,24114311,25538402,25211205,22725560,19693772
wikipedia,2020-09-06,17484381,16868339,17147118,17205261,16870135,16213221,16273981,17137760,18189229,19024001,19804721,20867906,22344228,24035452,25021863,25850293,26625443,26063693,26010566,26577028,27468451,26346681,23075079,19508566
wikipedia,2020-09-07,17305183,17561392,18319646,18891168,18823963,18138489,18211638,18950854,19354428,19434903,19705732,20320251,21748059,23847971,25544787,25991227,25495908,25142090,25041936,25905018,27191228,26361247,23092320,19586373
wikipedia,2020-09-08,17621219,17951478,18679787,18801003,18289688,17301972,17294918,18278594,18955753,19832395,20126494,20548012,22179833,24011187,25224078,25526032,25033753,24677417,24675661,25141916,26021028,25351217,21937101,18540482
wikipedia,2020-09-09,16831881,17023200,17552923,17749413,17384120,16581474,16818757,17809977,18624868,19054627,19431334,20129395,21862814,23707702,25403915,25884489,25117202,24725168,24795379,25268670,25875970,24954533,21853752,18536264
wikipedia,2020-09-10,16751660,17044798,17634998,18081115,17732513,16875346,17041608,18117521,18785105,18980655,19280043,20018674,21536709,23575806,25400903,25802836,25246384,24610996,24507055,25136001,26075776,24490711,21438867,18413313
wikipedia,2020-09-11,16926527,17110040,17841135,18016836,17527810,16572998,16809558,18013429,18569302,18739627,18855414,19572731,21032142,23084325,24317701,24853179,24304651,24382554,23621560,24022648,24798615,23839523,21635488,18761140
wikipedia,2020-09-12,16914030,16603836,16910288,17292491,17056451,16429229,16210215,16967828,17414448,17858268,18478741,19365869,20841999,22492849,23873861,24544149,24250043,24021936,23871842,24386475,25559820,25178825,22893083,20074911
wikipedia,2020-09-13,17853438,17417416,17635056,17928501,17431911,16735383,16802424,17647195,18731124,19532276,20356225,21003379,22453121,23896161,25568592,26303141,26535498,26062982,25853254,26513474,27294636,26625444,23475091,19705594
wikipedia,2020-09-14,17593548,18568650,19200439,19508416,19235184,18610174,18945423,20121854,21228954,21155319,21491432,22068957,23512313,25444115,26669740,26988808,26203208,25572317,25357630,25975125,26391441,25244415,21783988,18527528
wikipedia,2020-09-15,16920107,17694342,18401175,18591929,18597341,17996605,18558460,19728537,20242065,20338800,20556140,21282934,23204028,24919067,26721198,26900406,26084914,25469885,25082749,25498419,25995803,24964736,21762828,18435268
wikipedia,2020-09-16,16740325,16941567,17663324,18044997,18228301,17754980,18653603,19673733,20270923,20331714,20560757,21283904,22624022,24445611,26083658,26462449,25601599,25029593,24819925,25279282,25833314,24351190,21276014,18020848
wikipedia,2020-09-17,16381857,16950203,17877544,18200722,18058892,17308741,17935445,19252789,19866410,19907549,20008543,20617995,22159260,24173343,25757584,25956926,25584585,25223941,24862696,25513541,25887304,24839149,21573172,18386715
wikipedia,2020-09-18,16482480,16804387,17677758,18045915,17683044,17067548,17556736,18677315,19206543,19408460,19475386,20161382,21568750,22999734,24208805,24761974,24184687,23572427,23326089,23944443,24497614,23942643,21156439,18351988
wikipedia,2020-09-19,17151248,17624086,17241724,17278085,16995074,16230088,16139007,16829026,17442908,17762103,18348233,18929904,20347487,22013769,23538578,24273041,24084471,23907874,23744312,24485108,25407253,24987380,22976716,19603860
wikipedia,2020-09-20,17475380,17131277,17364517,17317318,16946723,16255308,16314190,17318285,18516849,19530568,20381727,20900405,22365367,23655953,25702420,26818531,26699702,26748619,26300746,27078522,27671430,26303738,23002087,19417509
wikipedia,2020-09-21,17422411,18204501,19256779,19614218,18700360,17843319,18047637,19213467,19857885,20058606,20458631,21152257,23120099,25244760,26963800,27393133,26756971,26308127,26250295,26867175,27261540,25876608,22126430,18704243
wikipedia,2020-09-22,17092761,17844947,18835027,18866789,18149640,17557628,17832177,19252425,19791277,20049281,20287828,20995763,22546611,24668676,26419474,26868041,26360996,25797360,25530671,26228396,26335418,25431110,22321250,18581414
wikipedia,2020-09-23,16713834,17398021,18388871,18341459,18019965,17199484,17372850,18712069,19407689,19619663,19888321,20523148,22236319,24533174,26462560,26850210,26149342,25507096,25555610,26248390,26673243,25060992,21822428,18304745
wikipedia,2020-09-24,16542678,17182893,17973971,18268292,17908166,16993793,17225309,18484078,19182467,19372761,19626139,20302350,22034870,24066628,25883222,26280491,25794542,25305823,25460380,25993477,26469408,24997454,21935480,18248213
wikipedia,2020-09-25,16551325,17106935,17736899,17938371,17442198,16608140,16900376,18159085,18871594,19283823,19193483,19747369,21223953,23167769,24808665,25553079,24875261,24244104,23988311,24589584,25146352,24521184,21889055,18737028
wikipedia,2020-09-26,16563891,16316643,16757177,16971429,16548993,15932094,15842578,16573414,17264379,17781653,18437549,19063574,20592134,22106833,23707860,24795038,24918086,24699203,24607191,25126283,25965648,25733918,23388662,19946220
wikipedia,2020-09-27,18970371,18820780,18250811,18293406,17964932,17303238,16863693,17608413,18955884,20115269,21087041,21848296,23182710,24728178,27006816,27538580,27480984,27466871,27193870,28080669,27905531,26530908,23344156,19601316
wikipedia,2020-09-28,17476313,17930852,18786278,19034726,18727608,17727431,18037958,19001286,19757474,20072131,20430668,21067500,22723984,24779988,26583095,27119961,26777670,26542060,26487489,27253384,27421212,25960168,22528750,18914015
wikipedia,2020-09-29,16895293,17454683,18228892,18357716,18022648,16998743,17270125,18564181,19291597,19538399,19842599,20656308,22213696,24325608,26449705,27678229,26938663,26774434,26416364,26862291,27200460,25691836,22456393,18992693
wikipedia,2020-09-30,17047314,17208689,16299289,18319814,18206393,17395519,17547279,18913601,20178233,20532011,20821393,21487021,23074673,25274487,27197049,27362459,26790445,26254132,26163815,26580446,26873671,25324744,22016562,18572904
wikipedia,2020-10-01,16718015,17097939,17583755,17870370,17474067,16481949,16785234,17984836,18584662,18670552,19695144,20799855,22030311,24106198,25638861,25961948,25629149,25534605,25424945,26000662,26627025,25167820,21971846,18573581
wikipedia,2020-10-02,16546585,16825864,17495677,17717928,17164627,16266132,16547847,17884692,18533135,18757186,19004722,19725843,21721250,24078202,25394807,25665115,25224344,24599254,24504627,25130546,25647700,24755948,22145513,18954817
wikipedia,2020-10-03,16756999,16422956,16653615,16862539,16337936,15624386,15580760,16238893,17028236,17831828,18585829,19472325,20641278,22817959,24672474,25827843,25529639,25228104,24778699,25404629,26907852,25683286,23290116,20011717
wikipedia,2020-10-04,17821806,17341542,17284559,17417824,16945533,16345248,16165131,17203131,18636765,19764499,20765602,21587214,23078069,24836162,26675258,27866770,28244675,27679353,27567320,28429452,28607567,26980506,23908819,19998387
wikipedia,2020-10-05,17947908,18387349,18864070,19090240,18587406,17727901,18150478,19236671,19838723,20171901,20609718,21263977,22843956,24868184,27751684,27911369,27290600,27030975,26930732,27605915,27687820,26309559,22815798,19209088
wikipedia,2020-10-06,17181301,17594820,18262590,18442494,18114290,17365072,17819906,19183139,19888919,20122771,20437775,21384345,22934637,24962477,26828637,27263137,26708575,27406803,27485873,27984385,28487370,28430796,24138471,20420296
wikipedia,2020-10-07,18538283,18722545,19319911,19630886,19501682,18674549,19119319,20466536,22228601,22304640,22313941,22892224,24301920,26408478,28074233,28617176,28037219,27663814,27261119,27858911,28208313,26635546,22998345,19398498
wikipedia,2020-10-08,17602912,18244549,20070204,20244232,19695067,18764328,19100375,20332768,20963355,21190546,21365654,21954901,23685757,25514636,27825518,27917601,27573630,27307450,27048254,27578416,27669319,26457455,23139068,19315362
wikipedia,2020-10-09,17366463,17620815,18894317,19745066,19155738,18579976,18890322,19981328,20456059,20566876,20790993,21268121,22621639,24282025,25796806,26322988,25870451,25436470,25457599,26159880,26250349,25526415,22932544,19622156
wikipedia,2020-10-10,17398203,17144296,17586572,17784895,17266710,16661544,16433636,17004750,17714058,18410921,19106302,20338222,21419165,23587260,25033227,26652654,26418017,26205988,25804106,26373197,27111458,26908391,24418013,20965265
wikipedia,2020-10-11,18406960,18338524,18213692,18002443,17470207,16834213,16598147,17532967,18976733,20219221,21125883,21960937,23352236,25193137,27265846,28947930,29127438,29450827,28743535,29306679,29733148,28041353,24692325,21062220
wikipedia,2020-10-12,18747491,18883466,19753845,21282617,20128187,19102530,19351764,20531370,21281582,22104493,22442143,22962089,24267993,26390528,28167348,28656454,28463342,28469803,27997163,28623986,29456706,27852007,24275313,20466245
wikipedia,2020-10-13,18418337,18975102,19766959,19850783,19126133,18577017,18892120,19953765,20537780,21043015,21214915,21995068,23662821,25570612,27393171,27973113,27486647,27123768,26671870,27620190,27858266,26778004,23469950,19774852
wikipedia,2020-10-14,17838902,18193229,18759167,19496770,19045154,18219850,18513594,19701725,20371231,20930777,21286538,21769416,23173904,25421767,27400926,27999099,27573561,27304496,26932257,27336421,27620143,26693888,23420543,19368316
wikipedia,2020-10-15,17468005,18200534,18849453,19191398,18714158,17794313,18193462,19376920,20473880,21064740,21237339,21584252,23100636,25230581,27007217,27630566,27317924,26987033,26937923,27497040,27654903,26349339,23282471,19862125
wikipedia,2020-10-16,17946530,17665791,18249303,18489968,18046213,16967225,17249214,18515366,19343621,19874744,20125129,20688870,21953184,23885433,25530014,25932627,25978984,25609007,25512361,26250663,26995535,26058947,23110188,19898118
wikipedia,2020-10-17,17795153,17350114,17705845,18562849,18010131,17111100,16820682,17290135,18024424,18880850,19555132,20485881,21646409,23237445,24578587,25576555,25753994,25651993,25658068,26630796,27598555,27201004,25016286,21349330
wikipedia,2020-10-18,18914667,18282679,18161669,18582959,18064791,17175854,16925340,17637587,19058542,20252406,21241142,21997490,23301064,25139348,27159893,28204924,28505526,28321539,28277602,29098768,29576220,28344831,25042667,21227951
wikipedia,2020-10-19,18918109,19076592,19475804,19952167,19444101,18469421,18577080,19759387,20720848,21639143,21939011,22656051,24035887,26017067,27921605,28395990,27920183,27602291,27836014,28585664,28993547,27599382,24210326,20515719
wikipedia,2020-10-20,18424616,18711527,19215939,19169176,18616971,17640419,18094156,19563498,20649655,21259245,21636910,22300126,23943660,25909326,27709920,28134047,27775331,27908316,27523404,28437279,28336403,27211617,23828247,20093116
wikipedia,2020-10-21,18203830,18452360,19121046,19211314,18762241,17756487,18138257,19608534,20584955,21074317,21473700,22013501,23376116,25516182,27395175,27837267,27610567,27352261,27250150,27736157,28080376,26807610,24009295,20451373
wikipedia,2020-10-22,18244344,18310337,18918684,19259131,18538905,17472011,17897303,19325330,20115691,20608732,20924357,21604477,22893487,24988274,26818480,27314620,26895096,26850543,26669701,27181315,27743836,26584942,23363713,19994321
wikipedia,2020-10-23,18039717,18068150,17334179,17952590,17548009,16555542,16895363,18256939,19197272,20021000,20400285,20814136,22294692,24081240,25860188,26425733,26021999,25333399,25510344,26467463,27309802,26443674,23856330,20390204
wikipedia,2020-10-24,18143852,17438620,17456180,17560572,16988970,16213981,15945187,16496345,17392198,18470890,19030049,19697428,21473022,23059209,24396864,25664586,26109526,26128248,26067382,27190384,29000032,28668771,26450221,22356984
wikipedia,2020-10-25,19545087,18676920,18514401,18551073,17785031,16887705,16392748,16928161,18492845,20124289,21421635,22232537,23583141,24979619,26611857,27935505,28622677,28911521,28796538,28914824,29255020,29290083,27760476,24718920
wikipedia,2020-10-26,21460658,20511375,20552108,20384750,19162779,17598405,17232515,18113549,19625242,20900636,21726540,22756782,24038483,26091465,28159286,28659324,28569119,28175297,27764032,27841277,28210703,28230481,26246751,23380261
wikipedia,2020-10-27,20714131,20178521,20088573,19484286,18693808,17187353,16804531,17700444,19226987,20540585,21613998,22687918,24128248,25691806,27778367,28471180,28418077,27916921,27669801,27675756,28029249,28209180,26273102,23798775
wikipedia,2020-10-28,21060495,20071692,19779070,19485861,18928911,17339457,16937694,17707800,19028404,20284806,21195251,22049419,23169701,24939544,26926879,27713423,27655079,27404273,27023319,26820088,26783579,27208109,25732411,23032794
wikipedia,2020-10-29,20237599,19414804,19175180,18942072,18168637,16633240,16286541,17046364,18379686,19634072,20608973,21704711,22623080,24570050,26601823,27371182,27352606,27100707,26633691,26538705,26991025,27272111,25984738,23346983
wikipedia,2020-10-30,20666897,19435373,18899493,18554949,17677350,16064258,15743524,16393399,17869874,19253804,20079835,21265736,22210360,23934122,25924438,26541567,26169258,25948091,25494886,25313197,25934587,26530880,25190560,22997531
wikipedia,2020-10-31,20328883,18674608,17961730,17665504,16721120,15833071,15052795,15084217,15893736,17129067,18582283,19560475,20647545,23910081,26485495,26835753,26724861,26516478,26282452,26199619,26675129,28046228,27751713,25620441
wikipedia,2020-11-01,21563101,19831733,18526472,18051496,17213703,16398996,15650300,15871525,17095986,18802419,20591732,21966886,23338286,24849590,26851376,28442054,28830514,28953043,29159570,28743911,29460145,29720738,28369649,25214046
wikipedia,2020-11-02,21475619,19769904,19715486,19829365,19562021,18263019,17798060,18289359,19516537,20661410,21388567,22436940,23257657,24791143,26839256,27822441,27836636,28276493,27657816,27806586,28519018,28835969,27427650,24100417
wikipedia,2020-11-03,20475268,19312539,19343618,19501407,18999312,17869800,17403198,18190814,19853533,21129760,21995107,22927999,23858875,25362696,27314889,28156357,28053691,28172122,28107353,28136747,28855271,29210775,27651011,24496234
wikipedia,2020-11-04,21606327,20510142,21012787,21634643,21323843,20837719,19936724,20511310,21404596,22606175,23017085,23856567,24744205,26420511,28203342,29629302,29532327,29465319,29128468,29101793,29521521,29871640,28448870,25449594
wikipedia,2020-11-05,22210738,20678151,20502309,20196319,19850108,18424971,17933030,18728656,20429010,21513674,22206176,22921081,23901280,25609148,27441389,28279479,28201375,28346228,28030138,28090890,28920264,28889277,27408234,24432300
wikipedia,2020-11-06,20614681,19193017,19121716,19492381,19665743,18084120,17459198,18100616,19591708,20660479,21381371,22349982,22993459,24789431,26488481,27844990,27443660,27344607,27633800,27735924,28634235,29095559,27729609,25006907
wikipedia,2020-11-07,21547570,19528737,18776072,18715340,18438364,17966761,17141441,17036145,17731454,18852223,20026524,20758516,21664897,23302168,25061396,26090338,26632649,28787990,32200692,31620238,31633731,32319781,31326806,27943666
wikipedia,2020-11-08,24282117,22079497,24104761,25129900,20700677,19603518,18732959,18737080,19764826,21411189,23101236,24253584,25184293,26808292,28814211,29946033,30492564,30968688,31318970,31029659,31270397,31147435,29785507,26568045
wikipedia,2020-11-09,22837918,21014487,20883356,21060220,20722752,19253639,18565838,19140455,20594933,21812629,22620066,23347132,24219105,25969415,28013569,28937371,28972127,29210362,29229924,29282864,29816197,30086720,28523545,25235284
wikipedia,2020-11-10,21390472,20091101,20235103,20546274,20127237,18753585,18167120,18788997,20439770,21567472,22346371,23146669,24097071,25694145,27803924,28639581,28724059,28622666,28729827,28696652,29501437,29617045,28027867,24920149
wikipedia,2020-11-11,21108611,19666929,19611942,19612311,19357507,18305973,17748137,18336466,19788493,21045949,21993524,22917002,23761178,25326561,27343865,28545485,28835332,30297521,29220168,28827214,29608154,30272904,28654751,24965326
wikipedia,2020-11-12,21118704,20198387,20493323,20411898,19810164,18151256,17664924,18192690,19761569,20925412,21669432,22295046,23160189,24750178,26693234,27834326,27903143,28042213,28007665,28058220,28659654,28855750,27348011,24379005
wikipedia,2020-11-13,20656136,19184642,18813193,18853676,18563834,17163519,16721511,17403690,19069827,20346742,21037667,21740105,22524316,23944320,25622482,26504855,26565901,26687141,26540174,26770651,27590139,28186861,26873572,24379206
wikipedia,2020-11-14,20878861,19032079,18204713,17932177,17563293,16749192,16016492,15887988,16659633,17901270,19108838,20089215,21085182,22469460,24121878,25548516,26165849,26803078,27369735,27483056,28789182,29348221,28823587,26386432
wikipedia,2020-11-15,22981587,20653294,19348889,19000209,18713614,17828216,17115662,16970443,18032762,19843121,21793515,23008581,23949831,26101775,28066264,29749769,30433847,31052209,31508868,31191942,32169446,32381248,31260736,27773637
wikipedia,2020-11-16,23304943,21328511,20902608,21212892,20572785,19091325,18486933,19092699,20731050,22128351,22924946,23867772,24586737,26093868,28262421,28926561,28913073,29026424,28990348,29109550,29975399,30415778,29169315,25554617
wikipedia,2020-11-17,21483955,19971877,19869721,20155389,19819332,18629754,18101450,18782224,20366559,21593150,22451555,23192324,24171178,25698826,27787857,28849101,28905081,29131253,28993185,28786054,29646383,29966112,28781806,25385734
wikipedia,2020-11-18,21440566,19881100,19649970,19713947,19496708,18304852,17832020,18578176,20323696,21607225,22422981,23054944,23667314,25330148,27167185,28343588,28467048,28565484,28511955,28419790,29231834,29679029,28638564,25071508
wikipedia,2020-11-19,21090906,19586707,20149465,20389837,20030021,18683716,18188389,18930508,20468626,21683362,22459238,23083014,23802973,25278363,27296693,28316134,28441985,28505284,28519396,28334897,28958836,29273187,28064368,24696768
wikipedia,2020-11-20,20905461,19392292,19157344,19363391,19132933,17802080,17461118,18151466,19910944,21220333,21979029,22743288,23065913,24383483,26108541,27355890,27323220,27055326,26890043,26841155,27578828,28143731,27570087,24783281
wikipedia,2020-11-21,21399106,19440919,18871814,18975413,18584331,17810759,17009263,16722641,17338051,18651716,19957284,20785884,21752149,23641695,25376053,26742217,27318827,27524918,27673247,27725721,28557892,29933204,29713569,26719080
wikipedia,2020-11-22,23126975,20738402,19634127,19401711,19045806,18233512,17457124,17236796,18067209,19798467,21703730,23041557,24270249,25832251,28020067,29381726,30212554,30808347,31190662,30618287,31127850,31332313,29978176,26487706
wikipedia,2020-11-23,22553836,20755403,21177556,21291122,20891190,19650241,18963734,19480349,21016890,22264331,23141275,23895594,24411056,25874268,27950634,28737756,28636332,28739246,28781270,28734313,29438681,29603930,28014313,24642742
wikipedia,2020-11-24,20785821,19294804,19426289,19843710,19612324,18438757,18122223,18804904,20556123,21784926,22500057,23208956,24088127,25515867,27418082,28389040,28557433,28607195,28367575,28655799,28707411,28987949,27944201,24469220
wikipedia,2020-11-25,20747607,19190077,19161464,19514545,19515594,18451210,18021622,18747361,20335405,21526025,22249973,23033570,23827557,25221547,27063139,27685186,27718718,30627669,30039430,28784014,29127355,29053136,27558717,24402822
wikipedia,2020-11-26,20594088,19065161,19024782,19284206,19452128,18488878,18252881,19005359,20629207,21752337,22445131,22746819,23398155,24837305,26541142,27499842,27696893,28026177,27386849,27035800,27771638,28065217,27112197,23998359
wikipedia,2020-11-27,20784957,19273631,19448476,19458270,19405882,18167129,17680629,18165720,19525193,20496615,21008654,21526491,22115140,23282249,24774074,25675740,25651760,25826140,25659878,25462305,26337599,27053730,26599005,24519346
wikipedia,2020-11-28,21155234,19267271,18695371,18767172,18543266,17906098,17139337,16766119,17206207,18223228,19333962,20036381,20932443,22407507,24141077,25402122,26140667,26778227,27118853,27174736,28052847,29298252,29130249,26618050
wikipedia,2020-11-29,23147623,20810213,19903929,19896924,19804760,19383434,17905202,17384188,17943983,19405335,21158741,22355327,23446203,25038291,27111785,28137551,28916423,29501354,29975120,29613505,30112665,30512950,29262854,26756226
wikipedia,2020-11-30,22688651,20796129,20861523,20953815,20848164,19259142,18360869,18790314,20161442,21247469,22022617,22830557,23564203,25131035,26878791,27717783,27849627,28039358,27914951,27801248,28653661,28884238,27294378,24120236
wikipedia,2020-12-01,20338489,19260432,19485081,19734783,19568544,18006559,17484298,17958798,19348640,20489513,21204994,21818887,22651594,24154056,25846566,26837179,27023595,27035625,27137668,27779063,28207092,28086813,26639912,23799652
wikipedia,2020-12-02,20254311,19002808,19124618,19450077,19613911,18212311,17567898,18111656,19619620,20742789,21438765,22155223,22949608,24340914,26216855,27085537,27068975,27211401,27007410,26697383,27549797,27953381,26162565,23651275
wikipedia,2020-12-03,19931442,18826458,19481637,20026095,19648172,18211172,17800704,18327117,19746214,20807852,21447684,21959349,22580755,24146243,25792167,26740805,26816856,26829287,26554851,26475194,27261685,27161626,26017085,23037046
wikipedia,2020-12-04,19733323,18688903,18876387,18967462,18818919,17321973,16780335,17499044,18827112,19712936,20334252,20811316,21370793,22697664,24278747,24998697,25052427,25088511,24946319,24938519,25625217,26035523,25533619,23578931
wikipedia,2020-12-05,20225363,18435712,18011340,17879134,17711240,17214353,16522083,16103061,16542088,17533685,18677480,19376925,20352213,21671616,23425665,24753431,25498390,26054992,25907164,26141681,27159086,28262127,28115985,25779080
wikipedia,2020-12-06,23136452,19845756,18696985,18711396,18543448,17829618,17129758,16899130,17542790,18869626,20464065,21866437,23029964,24641753,26773702,27967086,28558560,29015667,28987104,28676693,29569142,29866187,28441313,25670714
wikipedia,2020-12-07,21851306,20460450,20625407,20673623,20338088,19003493,18438454,18837486,19938463,20930838,21842065,22698326,23211199,24748797,26787780,27612828,27692219,27829078,27702889,27767721,28130643,28231786,27048871,23967761
wikipedia,2020-12-08,20455182,19197234,18997880,19426899,19485858,18331413,17827454,18459907,19734324,20888506,21709880,22589133,23218684,24728714,26782513,27701338,27836846,27847582,27839661,27633042,28285174,27979790,26729681,23622652
wikipedia,2020-12-09,20099806,18541933,18339911,18571807,18625315,17777834,17455624,18188324,19695080,20837369,21677192,22531243,23306075,24566855,26203715,27123151,27153247,27141294,26884083,26692569,27152917,27240898,26091701,23193276
wikipedia,2020-12-10,19781470,18447259,18648456,18804285,18761082,17785301,17493101,18193824,19715828,20870182,21829722,22136908,22776248,24064633,25952359,26798644,26998203,26969575,26476639,26261188,26723058,27153025,26050432,23235279
wikipedia,2020-12-11,19696103,18378454,18515673,19027006,18817543,17573314,17254354,17778608,19220057,20444208,21016949,21627645,22017994,23174581,24719494,25495457,25567134,25469492,25317931,25130507,25827999,26541318,25849703,23510715
wikipedia,2020-12-12,20289850,18175068,17525784,17530522,17344714,16923540,16356654,16031714,16548549,17602216,18960981,19758285,20584806,22051744,23668985,24993350,25717132,26238329,26287896,26225640,27501591,28519043,28511282,26416789
wikipedia,2020-12-13,22481601,20050607,18963868,18977047,18600130,17998825,17465416,16904460,17431744,18845611,20466812,21697815,22847234,24407725,26303155,27621218,28420541,28826806,29179504,28676268,29541023,29803877,28489520,25688795
wikipedia,2020-12-14,21723517,19976504,19687388,19910949,19675697,18846056,18284594,18870475,20304510,21251500,21916494,22817674,23696532,25493519,26370134,27358442,27301294,27498313,27374518,27059249,27551650,27848623,26768693,23439309
wikipedia,2020-12-15,19783341,18230083,18086449,18600997,18568339,17596357,17545235,18269557,19789641,20761561,21308667,21860126,22374401,23614458,25337083,26378366,26398506,26354010,26029782,25859811,26362904,26681302,25626797,22655479
wikipedia,2020-12-16,19287498,17731785,17653356,18234771,18190332,17342918,17159323,17840523,19352570,20429824,21111483,21762862,22337239,23512231,25196072,26084660,26137209,26249449,25796930,25533592,25916373,26199785,24856163,22408128
wikipedia,2020-12-17,18971396,17458332,17521229,18234534,18016437,16960309,16816558,17482506,18961287,20041731,20668994,21105923,21646166,22768168,24442796,25248413,25440353,25449511,25170724,25027748,25874410,26315029,25126383,22324725
wikipedia,2020-12-18,18984936,17463310,17180735,17480941,17320952,16433508,16313154,17025151,18377426,19268295,19845565,20286890,20841088,21853069,23088323,24018522,23980029,24093322,23861112,23732795,24647530,25292358,24803883,22602674
wikipedia,2020-12-19,19451453,17242762,16471147,16660471,16671359,16242174,15717045,15570809,16086566,16927654,18009166,18790651,19688262,20869968,22435220,23741544,24191858,24536488,24661037,24629375,25785781,27277299,26791146,24536359
wikipedia,2020-12-20,21307532,18974940,17812981,17798637,17549303,17025462,16595747,16428627,16800633,18028796,19377346,20465474,21662331,23131186,25020486,26012537,26627673,27260173,27472942,26823006,27406799,28048510,27838304,24692219
wikipedia,2020-12-21,20669091,18676842,18254112,18624278,18713395,17698486,17255649,18027070,18703387,19449109,20170273,20878666,21877279,23112086,24276043,24856973,24871034,24890019,24476405,24286435,24972878,25514150,25018473,22507544
wikipedia,2020-12-22,19405419,17448786,17030649,17297166,17524841,16945214,16847788,17701101,18236317,19056788,19716301,20219574,20724184,22056792,23572960,24448915,24394841,24187288,23927894,23738353,24449568,25077933,24723817,22399800
wikipedia,2020-12-23,19139246,17375818,16847019,17189433,17354014,16792329,16733787,17311977,17540914,18148318,18631235,19261932,19888364,21248576,22540563,23160413,23162742,23240821,22938895,22684492,23367401,24403409,23993793,22117177
wikipedia,2020-12-24,19070339,17172870,16540443,16722112,16937409,16488803,16321402,16822766,16672433,17024971,17433565,18076545,18913536,20228960,21673022,22650086,22453238,21994277,21715072,21534292,22285630,23099154,23620291,22547069
wikipedia,2020-12-25,19721596,17460161,16531606,16727141,16857023,16153441,15466007,15339154,15485375,16254863,17122091,18384218,19192623,20437712,21924942,23195580,23848483,24456741,24999999,25044062,26200303,27416391,27318413,24958396
wikipedia,2020-12-26,21548614,19036401,17634558,17392697,17232145,16712323,16133158,15651516,15976608,17185176,18767338,20019428,20788881,22001377,23976886,25519551,26361068,27364092,27721434,27604884,28044726,29007157,28831181,27816110
wikipedia,2020-12-27,23497340,20860967,19454177,19076676,18683081,17849461,16998082,16920937,16812027,18133495,19797033,21722829,22452567,23776227,25927625,27432370,28528034,29053643,29448807,28985536,29291530,29648632,29635840,27519063
wikipedia,2020-12-28,23514097,20810512,19974954,19454276,19196297,18310114,17654832,17652496,17717289,18625940,19833767,20908008,21736077,23104342,24709784,25881867,26371552,26635853,26800220,26351458,27162047,28231001,27993331,26118263
wikipedia,2020-12-29,22207080,19803185,18880169,18732162,18504622,17734119,17148959,17050732,17299376,18217072,19468187,20692132,21505206,23092138,24667216,25711602,26076674,26164200,26159211,25903061,26921586,27643362,27602338,25474446
